trip_id,date,time,route_id,route_name,transport_type,vehicle_id,source_stop,destination_stop,distance_km,vehicle_capacity,passenger_count,ticket_price,revenue,delay_minutes,travel_time_mins,status
TRIP-12550,2024-03-11,08:40:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-604,Northern Industrial Zone,South Terminal Intermodal,42.5,750,810,30.0,24300.0,8,69,Moderate Delay
TRIP-12551,2024-03-11,13:15:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-602,Northern Industrial Zone,South Terminal Intermodal,42.5,750,343,30.0,10290.0,5,68,Moderate Delay
TRIP-12552,2024-03-11,07:00:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-07,East Ring Hub,West Ring Hub,18.0,85,39,35.0,1365.0,0,32,On-Time
TRIP-12553,2024-03-11,12:00:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-06,East Ring Hub,West Ring Hub,18.0,85,52,35.0,1820.0,0,32,On-Time
TRIP-12554,2024-03-11,16:15:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,66,35.0,2310.0,0,32,On-Time
TRIP-12555,2024-03-11,19:50:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-01,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,20,43,Major Delay
TRIP-12556,2024-03-12,06:20:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E105,Central Railway Station,Cyber City Tech Park,16.5,60,18,30.0,540.0,9,51,Moderate Delay
TRIP-12557,2024-03-12,08:45:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E103,Central Railway Station,Cyber City Tech Park,16.5,60,61,30.0,1830.0,25,64,Major Delay
TRIP-12558,2024-03-12,12:20:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E104,Central Railway Station,Cyber City Tech Park,16.5,60,30,30.0,900.0,0,45,On-Time
TRIP-12559,2024-03-12,16:00:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E102,Central Railway Station,Cyber City Tech Park,16.5,60,39,30.0,1170.0,0,45,On-Time
TRIP-12560,2024-03-12,06:00:15,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A202,International Airport Terminal 2,Downtown Central Terminal,28.0,50,11,90.0,990.0,0,60,On-Time
TRIP-12561,2024-03-12,09:45:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A207,International Airport Terminal 2,Downtown Central Terminal,28.0,50,54,90.0,4860.0,0,60,On-Time
TRIP-12562,2024-03-12,12:15:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A204,International Airport Terminal 2,Downtown Central Terminal,28.0,50,31,90.0,2790.0,0,60,On-Time
TRIP-12563,2024-03-12,07:20:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,26,25.0,650.0,0,38,On-Time
TRIP-12564,2024-03-12,10:30:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W303,Westside Mall Circle,South Harbor Port Gate,14.2,60,48,25.0,1200.0,21,54,Major Delay
TRIP-12565,2024-03-12,11:00:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W301,Westside Mall Circle,South Harbor Port Gate,14.2,60,38,25.0,950.0,0,38,On-Time
TRIP-12566,2024-03-12,16:10:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W303,Westside Mall Circle,South Harbor Port Gate,14.2,60,53,25.0,1325.0,0,38,On-Time
TRIP-12567,2024-03-12,21:30:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W305,Westside Mall Circle,South Harbor Port Gate,14.2,60,33,25.0,825.0,7,44,Moderate Delay
TRIP-12568,2024-03-12,09:50:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,64,20.0,1280.0,15,45,Moderate Delay
TRIP-12569,2024-03-12,13:45:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U408,State University North Gate,City Commercial Center,11.0,60,35,20.0,700.0,8,36,Moderate Delay
TRIP-12570,2024-03-12,16:15:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U406,State University North Gate,City Commercial Center,11.0,60,49,20.0,980.0,0,32,On-Time
TRIP-12571,2024-03-12,19:00:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,60,20.0,1200.0,0,32,On-Time
TRIP-12572,2024-03-12,20:15:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,46,20.0,920.0,0,32,On-Time
TRIP-12573,2024-03-12,07:00:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-06,North Ridge Terminal,Tech Valley Central,24.5,320,170,45.0,7650.0,0,35,On-Time
TRIP-12574,2024-03-12,09:45:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-08,North Ridge Terminal,Tech Valley Central,24.5,320,345,45.0,15525.0,0,35,On-Time
TRIP-12575,2024-03-12,10:00:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-06,North Ridge Terminal,Tech Valley Central,24.5,320,274,45.0,12330.0,4,37,Moderate Delay
TRIP-12576,2024-03-12,20:10:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-02,North Ridge Terminal,Tech Valley Central,24.5,320,271,45.0,12195.0,6,39,Moderate Delay
TRIP-12577,2024-03-12,08:45:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-01,East Suburb Terminal,Financial District Hub,21.0,320,313,40.0,12520.0,0,30,On-Time
TRIP-12578,2024-03-12,09:40:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-06,East Suburb Terminal,Financial District Hub,21.0,320,330,40.0,13200.0,3,31,On-Time
TRIP-12579,2024-03-12,11:30:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-01,East Suburb Terminal,Financial District Hub,21.0,320,232,40.0,9280.0,4,33,Moderate Delay
TRIP-12580,2024-03-12,13:20:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-01,East Suburb Terminal,Financial District Hub,21.0,320,214,40.0,8560.0,0,30,On-Time
TRIP-12581,2024-03-12,20:30:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-05,East Suburb Terminal,Financial District Hub,21.0,320,252,40.0,10080.0,0,30,On-Time
TRIP-12582,2024-03-12,06:40:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-507,Coastal Harbor Junction,Old City Main Junction,38.0,750,217,25.0,5425.0,0,55,On-Time
TRIP-12583,2024-03-12,11:40:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-506,Coastal Harbor Junction,Old City Main Junction,38.0,750,533,25.0,13325.0,0,55,On-Time
TRIP-12584,2024-03-12,22:15:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-505,Coastal Harbor Junction,Old City Main Junction,38.0,750,218,25.0,5450.0,0,55,On-Time
TRIP-12585,2024-03-12,09:15:45,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-603,Northern Industrial Zone,South Terminal Intermodal,42.5,750,810,30.0,24300.0,8,69,Moderate Delay
TRIP-12586,2024-03-12,10:15:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-601,Northern Industrial Zone,South Terminal Intermodal,42.5,750,680,30.0,20400.0,0,65,On-Time
TRIP-12587,2024-03-12,16:15:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-602,Northern Industrial Zone,South Terminal Intermodal,42.5,750,501,30.0,15030.0,0,65,On-Time
TRIP-12588,2024-03-12,19:15:30,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-602,Northern Industrial Zone,South Terminal Intermodal,42.5,750,666,30.0,19980.0,16,74,Major Delay
TRIP-12589,2024-03-12,16:45:15,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,68,35.0,2380.0,0,32,On-Time
TRIP-12590,2024-03-12,17:45:15,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,0,32,On-Time
TRIP-12591,2024-03-12,18:00:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-01,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,20,46,Major Delay
TRIP-12592,2024-03-12,21:40:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-01,East Ring Hub,West Ring Hub,18.0,85,36,35.0,1260.0,0,32,On-Time
TRIP-12593,2024-03-12,22:00:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,26,35.0,910.0,0,32,On-Time
TRIP-12594,2024-03-13,08:15:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E105,Central Railway Station,Cyber City Tech Park,16.5,60,64,30.0,1920.0,8,50,Moderate Delay
TRIP-12595,2024-03-13,11:10:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E109,Central Railway Station,Cyber City Tech Park,16.5,60,38,30.0,1140.0,0,45,On-Time
TRIP-12596,2024-03-13,19:50:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E105,Central Railway Station,Cyber City Tech Park,16.5,60,57,30.0,1710.0,11,52,Moderate Delay
TRIP-12597,2024-03-13,07:15:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A209,International Airport Terminal 2,Downtown Central Terminal,28.0,50,21,90.0,1890.0,0,60,On-Time
TRIP-12598,2024-03-13,10:50:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A207,International Airport Terminal 2,Downtown Central Terminal,28.0,50,49,90.0,4410.0,24,76,Major Delay
TRIP-12599,2024-03-13,18:45:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A202,International Airport Terminal 2,Downtown Central Terminal,28.0,50,54,90.0,4860.0,23,78,Major Delay
TRIP-12600,2024-03-13,20:45:15,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,34,90.0,3060.0,0,60,On-Time
TRIP-12601,2024-03-13,21:45:15,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A202,International Airport Terminal 2,Downtown Central Terminal,28.0,50,21,90.0,1890.0,1,60,On-Time
TRIP-12602,2024-03-13,11:30:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W302,Westside Mall Circle,South Harbor Port Gate,14.2,60,42,25.0,1050.0,8,45,Moderate Delay
TRIP-12603,2024-03-13,15:10:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W307,Westside Mall Circle,South Harbor Port Gate,14.2,60,46,25.0,1150.0,0,38,On-Time
TRIP-12604,2024-03-13,22:30:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,19,25.0,475.0,0,38,On-Time
TRIP-12605,2024-03-13,07:45:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,30,20.0,600.0,0,32,On-Time
TRIP-12606,2024-03-13,13:00:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U404,State University North Gate,City Commercial Center,11.0,60,31,20.0,620.0,3,34,On-Time
TRIP-12607,2024-03-13,20:45:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U403,State University North Gate,City Commercial Center,11.0,60,54,20.0,1080.0,1,32,On-Time
TRIP-12608,2024-03-13,06:40:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,98,45.0,4410.0,0,35,On-Time
TRIP-12609,2024-03-13,13:00:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-08,North Ridge Terminal,Tech Valley Central,24.5,320,176,45.0,7920.0,0,35,On-Time
TRIP-12610,2024-03-13,14:45:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-04,North Ridge Terminal,Tech Valley Central,24.5,320,219,45.0,9855.0,9,43,Moderate Delay
TRIP-12611,2024-03-13,17:45:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-02,North Ridge Terminal,Tech Valley Central,24.5,320,318,45.0,14310.0,2,36,On-Time
TRIP-12612,2024-03-13,22:45:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-02,North Ridge Terminal,Tech Valley Central,24.5,320,92,45.0,4140.0,7,40,Moderate Delay
TRIP-12613,2024-03-13,08:15:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-09,East Suburb Terminal,Financial District Hub,21.0,320,345,40.0,13800.0,0,30,On-Time
TRIP-12614,2024-03-13,12:20:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,222,40.0,8880.0,0,30,On-Time
TRIP-12615,2024-03-13,16:50:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-01,East Suburb Terminal,Financial District Hub,21.0,320,285,40.0,11400.0,0,30,On-Time
TRIP-12616,2024-03-13,22:45:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-06,East Suburb Terminal,Financial District Hub,21.0,320,95,40.0,3800.0,1,30,On-Time
TRIP-12617,2024-03-13,06:10:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-504,Coastal Harbor Junction,Old City Main Junction,38.0,750,176,25.0,4400.0,3,57,On-Time
TRIP-12618,2024-03-13,11:45:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-505,Coastal Harbor Junction,Old City Main Junction,38.0,750,470,25.0,11750.0,0,55,On-Time
TRIP-12619,2024-03-13,14:45:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-502,Coastal Harbor Junction,Old City Main Junction,38.0,750,457,25.0,11425.0,0,55,On-Time
TRIP-12620,2024-03-13,16:00:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-507,Coastal Harbor Junction,Old City Main Junction,38.0,750,668,25.0,16700.0,0,55,On-Time
TRIP-12621,2024-03-13,11:40:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-605,Northern Industrial Zone,South Terminal Intermodal,42.5,750,408,30.0,12240.0,0,65,On-Time
TRIP-12622,2024-03-13,15:15:30,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-606,Northern Industrial Zone,South Terminal Intermodal,42.5,750,471,30.0,14130.0,0,65,On-Time
TRIP-12623,2024-03-13,18:00:45,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-605,Northern Industrial Zone,South Terminal Intermodal,42.5,750,810,30.0,24300.0,0,65,On-Time
TRIP-12624,2024-03-13,14:50:15,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-05,East Ring Hub,West Ring Hub,18.0,85,56,35.0,1960.0,0,32,On-Time
TRIP-12625,2024-03-13,16:10:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-01,East Ring Hub,West Ring Hub,18.0,85,72,35.0,2520.0,0,32,On-Time
TRIP-12626,2024-03-13,20:50:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-05,East Ring Hub,West Ring Hub,18.0,85,71,35.0,2485.0,0,32,On-Time
TRIP-12627,2024-03-14,08:30:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,62,30.0,1860.0,33,68,Major Delay
TRIP-12628,2024-03-14,09:40:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E102,Central Railway Station,Cyber City Tech Park,16.5,60,64,30.0,1920.0,0,45,On-Time
TRIP-12629,2024-03-14,14:45:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,39,30.0,1170.0,0,45,On-Time
TRIP-12630,2024-03-14,22:00:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E101,Central Railway Station,Cyber City Tech Park,16.5,60,19,30.0,570.0,0,45,On-Time
TRIP-12631,2024-03-14,06:15:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A205,International Airport Terminal 2,Downtown Central Terminal,28.0,50,11,90.0,990.0,0,60,On-Time
TRIP-12632,2024-03-14,09:00:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A202,International Airport Terminal 2,Downtown Central Terminal,28.0,50,54,90.0,4860.0,20,72,Major Delay
TRIP-12633,2024-03-14,11:20:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A201,International Airport Terminal 2,Downtown Central Terminal,28.0,50,32,90.0,2880.0,0,60,On-Time
TRIP-12634,2024-03-14,19:40:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A208,International Airport Terminal 2,Downtown Central Terminal,28.0,50,48,90.0,4320.0,0,60,On-Time
TRIP-12635,2024-03-14,09:20:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W301,Westside Mall Circle,South Harbor Port Gate,14.2,60,61,25.0,1525.0,0,38,On-Time
TRIP-12636,2024-03-14,12:00:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W307,Westside Mall Circle,South Harbor Port Gate,14.2,60,31,25.0,775.0,0,38,On-Time
TRIP-12637,2024-03-14,17:10:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W302,Westside Mall Circle,South Harbor Port Gate,14.2,60,64,25.0,1600.0,26,55,Major Delay
TRIP-12638,2024-03-14,19:30:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W305,Westside Mall Circle,South Harbor Port Gate,14.2,60,64,25.0,1600.0,0,38,On-Time
TRIP-12639,2024-03-14,07:50:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,33,20.0,660.0,0,32,On-Time
TRIP-12640,2024-03-14,14:00:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,37,20.0,740.0,6,37,Moderate Delay
TRIP-12641,2024-03-14,18:00:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,64,20.0,1280.0,20,43,Major Delay
TRIP-12642,2024-03-14,20:45:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U407,State University North Gate,City Commercial Center,11.0,60,42,20.0,840.0,0,32,On-Time
TRIP-12643,2024-03-14,06:15:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-08,North Ridge Terminal,Tech Valley Central,24.5,320,78,45.0,3510.0,0,35,On-Time
TRIP-12644,2024-03-14,08:15:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-03,North Ridge Terminal,Tech Valley Central,24.5,320,345,45.0,15525.0,0,35,On-Time
TRIP-12645,2024-03-14,11:10:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-01,North Ridge Terminal,Tech Valley Central,24.5,320,190,45.0,8550.0,5,38,Moderate Delay
TRIP-12646,2024-03-14,12:30:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-05,North Ridge Terminal,Tech Valley Central,24.5,320,177,45.0,7965.0,0,35,On-Time
TRIP-12647,2024-03-14,15:40:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-02,North Ridge Terminal,Tech Valley Central,24.5,320,224,45.0,10080.0,0,35,On-Time
TRIP-12648,2024-03-14,06:10:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-03,East Suburb Terminal,Financial District Hub,21.0,320,76,40.0,3040.0,0,30,On-Time
TRIP-12649,2024-03-14,13:00:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,197,40.0,7880.0,0,30,On-Time
TRIP-12650,2024-03-14,16:10:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,236,40.0,9440.0,0,30,On-Time
TRIP-12651,2024-03-14,22:50:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-04,East Suburb Terminal,Financial District Hub,21.0,320,93,40.0,3720.0,0,30,On-Time
TRIP-12652,2024-03-14,16:40:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-506,Coastal Harbor Junction,Old City Main Junction,38.0,750,537,25.0,13425.0,0,55,On-Time
TRIP-12653,2024-03-14,17:40:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-505,Coastal Harbor Junction,Old City Main Junction,38.0,750,810,25.0,20250.0,15,63,Moderate Delay
TRIP-12654,2024-03-14,21:40:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-501,Coastal Harbor Junction,Old City Main Junction,38.0,750,346,25.0,8650.0,2,56,On-Time
TRIP-12655,2024-03-14,22:00:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-503,Coastal Harbor Junction,Old City Main Junction,38.0,750,207,25.0,5175.0,8,60,Moderate Delay
TRIP-12656,2024-03-14,13:20:30,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-606,Northern Industrial Zone,South Terminal Intermodal,42.5,750,467,30.0,14010.0,0,65,On-Time
TRIP-12657,2024-03-14,16:30:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-605,Northern Industrial Zone,South Terminal Intermodal,42.5,750,701,30.0,21030.0,0,65,On-Time
TRIP-12658,2024-03-14,17:30:45,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-603,Northern Industrial Zone,South Terminal Intermodal,42.5,750,742,30.0,22260.0,22,77,Major Delay
TRIP-12659,2024-03-14,06:20:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,22,35.0,770.0,0,32,On-Time
TRIP-12660,2024-03-14,09:20:15,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,0,32,On-Time
TRIP-12661,2024-03-14,21:45:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,41,35.0,1435.0,0,32,On-Time
TRIP-12662,2024-03-15,11:20:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,34,30.0,1020.0,0,45,On-Time
TRIP-12663,2024-03-15,13:10:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,29,30.0,870.0,0,45,On-Time
TRIP-12664,2024-03-15,14:20:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E109,Central Railway Station,Cyber City Tech Park,16.5,60,39,30.0,1170.0,0,45,On-Time
TRIP-12665,2024-03-15,21:00:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,29,30.0,870.0,0,45,On-Time
TRIP-12666,2024-03-15,10:45:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A207,International Airport Terminal 2,Downtown Central Terminal,28.0,50,39,90.0,3510.0,28,84,Major Delay
TRIP-12667,2024-03-15,12:10:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A205,International Airport Terminal 2,Downtown Central Terminal,28.0,50,26,90.0,2340.0,0,60,On-Time
TRIP-12668,2024-03-15,15:45:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A201,International Airport Terminal 2,Downtown Central Terminal,28.0,50,30,90.0,2700.0,0,60,On-Time
TRIP-12669,2024-03-15,19:00:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A204,International Airport Terminal 2,Downtown Central Terminal,28.0,50,43,90.0,3870.0,0,60,On-Time
TRIP-12670,2024-03-15,06:40:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,13,25.0,325.0,10,44,Moderate Delay
TRIP-12671,2024-03-15,13:30:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,29,25.0,725.0,0,38,On-Time
TRIP-12672,2024-03-15,16:30:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W306,Westside Mall Circle,South Harbor Port Gate,14.2,60,51,25.0,1275.0,0,38,On-Time
TRIP-12673,2024-03-15,17:50:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W303,Westside Mall Circle,South Harbor Port Gate,14.2,60,64,25.0,1600.0,0,38,On-Time
TRIP-12674,2024-03-15,19:10:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W302,Westside Mall Circle,South Harbor Port Gate,14.2,60,54,25.0,1350.0,33,64,Major Delay
TRIP-12675,2024-03-15,12:50:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U409,State University North Gate,City Commercial Center,11.0,60,35,20.0,700.0,0,32,On-Time
TRIP-12676,2024-03-15,15:30:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U404,State University North Gate,City Commercial Center,11.0,60,47,20.0,940.0,0,32,On-Time
